0; 6.41905078376251
1; 5.6825806075549155
2; 5.261760063281091
3; 4.838359462660632
4; 4.383951550730307
5; 3.906845900833534
6; 3.419685819986296
7; 2.947413127303237
8; 2.5066706850553
9; 2.139491488401954
10; 1.7902613142669972
11; 1.51250451570303
12; 1.2664790812761673
13; 1.0733517577104361
14; 0.9193543629104121
15; 0.8038910512116463
16; 0.6956301766781529
17; 0.6104331932857313
18; 0.5214913942883072
19; 0.47097671826706733
20; 0.4088458905381244
21; 0.3610031213651692
22; 0.32837555920167943
23; 0.29555789193752213
24; 0.25970387312502535
25; 0.24004144855662188
26; 0.2088825289294022
27; 0.18985983438180432
28; 0.17644598352495525
29; 0.1589384702427323
30; 0.14028128658255765
31; 0.13329160391184772
32; 0.11923714562382914
33; 0.10502116093695987
34; 0.10774596175449304
35; 0.1033133640710383
36; 0.09761565251876199
37; 0.09375885517398097
38; 0.08978566182485555
39; 0.08918118972365542
40; 0.08349872029230102
41; 0.07943455275236616
42; 0.0772898891823456
43; 0.073811965005022
44; 0.0818563685908311
45; 0.0725865812565426
46; 0.0685738255279175
47; 0.06444835477865052
48; 0.05945473060057486
49; 0.05548754536086437
50; 0.05352389128769666
51; 0.053191546787216604
52; 0.0530646399691933
53; 0.051187940869075195
54; 0.04861455460961255
55; 0.04896141708910226
56; 0.04619339093002427
57; 0.04320517545182931
58; 0.039480403653157574
59; 0.04074999707546096
60; 0.03758623011471623
61; 0.03703695280040211
62; 0.040496943105696494
63; 0.052406332818292295
